farmer_id,region,farm_size,enrollment_cohort,age,female,household_size,baseline_income_usd,baseline_food_security_score,baseline_farm_output_kg,treatment,group,endline_income_usd,endline_food_security_score,endline_farm_output_kg,income_change_usd,sessions_attended
FRM-1005,Central,Small (<1 ha),2023-Q1,26,1,2,52.5,5.77,252.5,1,Treatment,20.0,7.21,259.5,-32.5,4.0
FRM-1006,Central,Small (<1 ha),2023-Q3,42,1,6,51.82,4.65,180.8,0,Control,66.59,4.31,179.0,14.77,
FRM-1007,South,Medium (1-3 ha),2024-Q1,59,1,8,161.96,6.99,367.5,0,Control,172.04,6.32,190.3,10.08,
FRM-1008,South,Medium (1-3 ha),2024-Q3,43,0,5,125.55,2.17,98.5,0,Control,131.85,2.56,164.3,6.3,
FRM-1009,Central,Small (<1 ha),2023-Q3,41,0,3,135.7,3.33,133.4,0,Control,174.18,3.08,134.3,38.48,
FRM-1010,North,Small (<1 ha),2023-Q3,52,0,4,42.74,6.47,173.5,1,Treatment,91.22,7.74,396.7,48.48,5.0
FRM-1011,Central,Medium (1-3 ha),2023-Q3,47,1,4,120.43,4.42,233.9,1,Treatment,106.77,5.17,364.8,-13.66,6.0
FRM-1012,Central,Small (<1 ha),2023-Q1,31,1,4,77.4,3.95,161.7,1,Treatment,60.44,4.31,315.9,-16.96,5.0
FRM-1013,South,Medium (1-3 ha),2024-Q1,57,1,5,158.48,6.6,244.5,1,Treatment,277.77,5.87,278.8,119.29,4.0
FRM-1014,Central,Medium (1-3 ha),2023-Q1,54,1,2,181.68,2.13,358.5,1,Treatment,251.38,2.65,582.1,69.7,6.0
FRM-1015,Central,Medium (1-3 ha),2023-Q1,43,0,2,172.91,4.0,355.9,0,Control,173.61,4.54,383.7,0.7,
FRM-1016,Central,Medium (1-3 ha),2024-Q3,22,1,2,153.2,4.47,349.7,0,Control,137.5,3.99,269.2,-15.7,
FRM-1017,South,Large (>3 ha),2023-Q1,40,0,6,116.55,3.15,451.0,1,Treatment,125.15,4.7,570.8,8.6,4.0
FRM-1018,North,Small (<1 ha),2024-Q1,60,0,4,69.58,5.94,133.2,1,Treatment,87.05,7.14,330.3,17.47,5.0
FRM-1019,Central,Medium (1-3 ha),2023-Q1,60,1,6,143.34,5.67,332.4,0,Control,186.68,5.39,467.9,43.34,
FRM-1020,North,Medium (1-3 ha),2024-Q3,39,1,4,82.09,6.41,268.1,0,Control,61.4,7.32,288.1,-20.69,
FRM-1021,Central,Large (>3 ha),2023-Q3,42,0,8,176.06,3.74,824.8,1,Treatment,148.53,4.29,879.3,-27.53,6.0
FRM-1022,Central,Medium (1-3 ha),2024-Q3,53,1,6,184.16,6.15,227.9,0,Control,198.94,6.32,241.2,14.78,
FRM-1023,North,Small (<1 ha),2024-Q3,43,1,8,66.34,4.88,120.8,0,Control,63.22,5.06,61.4,-3.12,
FRM-1024,North,Small (<1 ha),2024-Q1,23,1,6,76.52,3.71,193.0,0,Control,112.54,4.04,266.3,36.02,
FRM-1025,North,Medium (1-3 ha),2023-Q1,38,1,5,99.8,5.36,283.9,0,Control,76.69,4.4,235.0,-23.11,
FRM-1026,South,Medium (1-3 ha),2023-Q1,47,1,2,145.2,3.68,400.5,0,Control,145.8,4.2,355.8,0.6,
FRM-1027,Central,Small (<1 ha),2023-Q3,57,0,2,130.51,3.62,195.5,1,Treatment,161.71,3.64,411.2,31.2,4.0
FRM-1028,Central,Medium (1-3 ha),2024-Q1,42,1,2,113.77,4.97,251.5,1,Treatment,149.0,4.57,316.2,35.23,6.0
FRM-1029,Central,Small (<1 ha),2024-Q1,51,0,6,97.83,3.03,204.4,1,Treatment,91.19,2.93,326.6,-6.64,5.0
FRM-1030,Central,Small (<1 ha),2023-Q1,37,0,3,115.05,2.97,60.9,1,Treatment,114.63,4.26,161.6,-0.42,5.0
FRM-1031,South,Large (>3 ha),2024-Q3,38,1,6,160.24,4.59,519.7,0,Control,198.21,5.76,604.0,37.97,
FRM-1032,North,Small (<1 ha),2023-Q3,52,0,8,139.04,5.49,246.9,1,Treatment,152.06,6.31,261.2,13.02,6.0
FRM-1033,South,Small (<1 ha),2024-Q3,39,0,4,141.96,4.94,273.2,0,Control,181.14,4.57,208.7,39.18,
FRM-1034,South,Small (<1 ha),2024-Q1,38,1,2,124.78,5.35,381.6,1,Treatment,188.01,6.63,531.9,63.23,3.0
FRM-1035,North,Medium (1-3 ha),2024-Q1,60,0,8,77.02,6.48,268.6,1,Treatment,91.63,7.51,332.0,14.61,3.0
FRM-1036,Central,Small (<1 ha),2023-Q3,24,0,8,146.36,5.51,232.1,1,Treatment,185.54,8.35,419.8,39.18,6.0
FRM-1037,South,Medium (1-3 ha),2024-Q3,41,0,5,30.3,2.45,297.7,0,Control,63.5,1.83,238.9,33.2,
FRM-1038,Central,Small (<1 ha),2024-Q3,63,1,7,53.24,3.51,262.6,0,Control,94.73,3.21,330.9,41.49,
FRM-1039,South,Medium (1-3 ha),2024-Q1,59,1,6,144.17,4.54,227.4,0,Control,142.28,4.56,152.8,-1.89,
FRM-1040,North,Medium (1-3 ha),2023-Q3,55,1,7,65.41,3.05,380.7,1,Treatment,132.9,4.24,404.1,67.49,6.0
FRM-1041,Central,Small (<1 ha),2024-Q1,56,0,7,123.25,4.87,50.0,0,Control,150.87,4.85,104.7,27.62,
FRM-1042,Central,Small (<1 ha),2023-Q3,25,1,3,131.2,5.29,71.0,0,Control,118.1,5.67,110.6,-13.1,
FRM-1043,Central,Medium (1-3 ha),2023-Q3,36,1,7,78.31,6.67,303.4,0,Control,119.07,6.47,288.9,40.76,
FRM-1044,Central,Small (<1 ha),2023-Q1,29,0,2,155.51,6.82,401.0,1,Treatment,157.25,7.38,521.7,1.74,5.0
FRM-1045,South,Medium (1-3 ha),2023-Q1,54,1,5,135.97,4.1,344.3,0,Control,225.25,3.73,403.3,89.28,
FRM-1046,Central,Small (<1 ha),2023-Q1,42,1,5,94.05,3.3,283.4,1,Treatment,90.8,3.84,417.2,-3.25,5.0
FRM-1047,North,Medium (1-3 ha),2023-Q1,45,0,8,142.61,3.43,459.3,0,Control,148.7,3.82,403.4,6.09,
FRM-1048,North,Small (<1 ha),2023-Q1,47,0,4,60.53,3.57,287.3,1,Treatment,91.03,4.62,320.3,30.5,6.0
FRM-1049,North,Medium (1-3 ha),2023-Q1,59,1,8,54.16,3.89,249.6,1,Treatment,141.8,3.93,278.6,87.64,2.0
FRM-1050,Central,Small (<1 ha),2024-Q1,31,1,7,62.1,2.32,254.4,1,Treatment,78.46,3.18,357.8,16.36,5.0
FRM-1051,Central,Large (>3 ha),2024-Q1,63,1,3,186.26,5.15,563.5,1,Treatment,238.57,6.08,585.5,52.31,5.0
FRM-1052,Central,Large (>3 ha),2024-Q3,42,1,6,148.78,5.45,653.0,0,Control,95.31,5.33,728.5,-53.47,
FRM-1053,North,Small (<1 ha),2024-Q1,56,1,2,55.28,6.66,244.6,1,Treatment,128.67,8.24,308.0,73.39,5.0
FRM-1054,North,Small (<1 ha),2023-Q1,43,0,3,144.22,5.0,284.1,0,Control,94.98,5.11,317.5,-49.24,
FRM-1055,Central,Small (<1 ha),2024-Q3,27,0,8,41.87,6.74,159.2,0,Control,21.58,6.8,162.1,-20.29,
FRM-1056,North,Medium (1-3 ha),2023-Q1,57,1,3,137.34,2.79,311.1,0,Control,122.09,2.67,357.3,-15.25,
FRM-1057,Central,Small (<1 ha),2024-Q1,41,0,8,139.13,3.84,443.9,1,Treatment,141.63,4.61,469.6,2.5,4.0
FRM-1058,South,Small (<1 ha),2024-Q3,35,1,2,91.64,3.41,283.3,1,Treatment,212.85,4.3,326.2,121.21,6.0
FRM-1059,Central,Small (<1 ha),2023-Q1,55,0,6,108.89,4.98,149.7,0,Control,124.37,5.41,128.6,15.48,
FRM-1060,Central,Small (<1 ha),2023-Q3,42,1,8,119.85,3.74,184.7,1,Treatment,188.87,3.81,303.7,69.02,4.0
FRM-1061,North,Small (<1 ha),2024-Q3,36,0,2,61.7,3.33,281.0,0,Control,45.62,3.66,241.8,-16.08,
FRM-1062,North,Medium (1-3 ha),2024-Q1,49,0,7,142.49,4.53,417.3,0,Control,158.8,4.54,437.7,16.31,
FRM-1063,South,Medium (1-3 ha),2023-Q1,53,1,3,110.75,6.53,426.8,0,Control,149.48,6.79,408.8,38.73,
FRM-1064,Central,Small (<1 ha),2023-Q3,22,1,7,109.18,3.89,101.3,0,Control,162.2,3.93,50.0,53.02,
FRM-1065,Central,Medium (1-3 ha),2024-Q1,22,1,8,61.91,3.0,332.9,1,Treatment,73.89,3.68,458.3,11.98,4.0
FRM-1066,North,Small (<1 ha),2023-Q1,52,0,7,97.28,4.71,169.7,0,Control,91.46,5.5,193.2,-5.82,
FRM-1067,South,Small (<1 ha),2023-Q3,55,1,7,109.94,5.78,268.5,1,Treatment,109.41,7.06,281.9,-0.53,6.0
FRM-1068,Central,Small (<1 ha),2023-Q3,64,0,8,40.04,6.65,107.6,1,Treatment,66.93,7.97,109.2,26.89,4.0
FRM-1069,North,Large (>3 ha),2023-Q3,44,0,8,107.61,2.27,584.2,0,Control,163.83,2.92,517.1,56.22,
FRM-1070,Central,Small (<1 ha),2024-Q3,61,1,5,20.0,3.95,169.7,0,Control,20.0,4.38,128.9,0.0,
FRM-1071,South,Small (<1 ha),2023-Q3,34,0,6,134.45,4.16,401.9,0,Control,87.47,3.98,387.6,-46.98,
FRM-1072,South,Medium (1-3 ha),2023-Q1,23,1,6,63.89,6.08,407.7,1,Treatment,133.89,6.74,561.2,70.0,3.0
FRM-1073,South,Medium (1-3 ha),2024-Q3,48,0,8,148.06,3.34,446.3,1,Treatment,145.73,2.86,557.2,-2.33,5.0
FRM-1074,Central,Medium (1-3 ha),2024-Q1,40,0,6,88.5,3.66,350.3,1,Treatment,53.61,4.23,528.1,-34.89,6.0
FRM-1075,Central,Small (<1 ha),2024-Q3,48,1,3,70.54,3.6,385.3,0,Control,88.99,3.97,321.8,18.45,
FRM-1076,South,Small (<1 ha),2024-Q1,28,0,2,71.37,5.77,396.7,1,Treatment,34.98,7.16,548.4,-36.39,5.0
FRM-1077,North,Small (<1 ha),2024-Q1,56,0,8,72.33,5.88,156.4,1,Treatment,86.45,5.96,318.0,14.12,4.0
FRM-1078,North,Small (<1 ha),2023-Q1,40,1,8,110.39,5.84,260.9,0,Control,103.61,6.97,276.1,-6.78,
FRM-1079,Central,Medium (1-3 ha),2024-Q1,63,1,4,194.21,2.61,385.9,1,Treatment,203.28,3.07,471.8,9.07,4.0
FRM-1080,Central,Medium (1-3 ha),2023-Q1,32,0,6,116.14,2.66,300.8,1,Treatment,178.91,2.96,284.5,62.77,6.0
FRM-1081,South,Large (>3 ha),2024-Q1,60,0,7,170.1,4.67,543.6,1,Treatment,163.44,5.91,567.5,-6.66,5.0
FRM-1082,South,Small (<1 ha),2023-Q3,46,0,8,86.56,6.05,218.0,0,Control,31.43,5.25,294.3,-55.13,
FRM-1083,Central,Medium (1-3 ha),2023-Q1,38,1,2,69.31,6.56,354.7,1,Treatment,141.84,7.74,485.8,72.53,6.0
FRM-1084,North,Small (<1 ha),2024-Q1,35,0,7,85.34,3.68,292.0,0,Control,154.35,3.59,318.0,69.01,
FRM-1085,Central,Small (<1 ha),2023-Q1,57,0,6,85.26,2.75,51.6,0,Control,117.85,2.87,50.8,32.59,
FRM-1086,South,Small (<1 ha),2023-Q1,34,1,8,76.15,4.38,268.4,0,Control,99.54,4.98,275.7,23.39,
FRM-1087,North,Large (>3 ha),2023-Q3,24,0,4,123.87,2.56,539.3,0,Control,90.58,2.86,593.3,-33.29,
FRM-1088,North,Small (<1 ha),2023-Q3,26,0,3,93.85,3.59,164.2,0,Control,139.71,4.4,211.8,45.86,
FRM-1089,South,Small (<1 ha),2024-Q1,45,1,5,206.34,4.78,50.0,0,Control,236.14,5.47,83.8,29.8,
FRM-1090,South,Large (>3 ha),2023-Q1,35,0,7,193.55,3.24,554.4,0,Control,221.03,4.17,611.5,27.48,
FRM-1091,North,Small (<1 ha),2023-Q1,41,0,7,79.57,6.39,192.3,1,Treatment,82.71,6.54,359.7,3.14,5.0
FRM-1092,North,Small (<1 ha),2023-Q1,60,0,3,74.2,5.3,207.5,1,Treatment,116.37,5.89,418.6,42.17,6.0
FRM-1093,North,Medium (1-3 ha),2024-Q1,40,1,3,93.87,6.01,258.1,1,Treatment,161.82,6.45,297.2,67.95,6.0
FRM-1094,North,Small (<1 ha),2024-Q3,38,0,4,112.97,4.25,138.7,1,Treatment,132.46,5.84,195.7,19.49,3.0
FRM-1095,North,Small (<1 ha),2024-Q3,28,0,3,20.0,4.61,249.3,0,Control,20.0,4.37,288.1,0.0,
FRM-1096,Central,Small (<1 ha),2023-Q1,29,1,2,64.4,4.56,213.3,0,Control,20.0,5.76,255.1,-44.4,
FRM-1097,Central,Small (<1 ha),2023-Q1,31,0,6,133.03,4.99,184.8,1,Treatment,146.89,5.44,295.2,13.86,5.0
FRM-1098,North,Small (<1 ha),2023-Q1,26,1,2,116.77,5.52,335.0,1,Treatment,150.19,6.04,496.3,33.42,4.0
FRM-1099,South,Medium (1-3 ha),2023-Q1,28,0,3,163.56,5.19,304.2,1,Treatment,205.14,5.68,336.4,41.58,4.0
FRM-1100,South,Small (<1 ha),2023-Q3,51,0,8,40.67,4.79,267.4,1,Treatment,94.47,6.25,314.3,53.8,4.0
FRM-1101,Central,Small (<1 ha),2023-Q3,27,0,5,123.74,4.54,253.2,1,Treatment,177.26,6.21,336.4,53.52,5.0
FRM-1102,North,Small (<1 ha),2023-Q1,60,1,8,99.4,3.7,164.6,0,Control,59.21,3.13,72.2,-40.19,
FRM-1103,South,Medium (1-3 ha),2023-Q1,63,0,4,126.11,3.13,253.4,0,Control,134.56,3.24,299.8,8.45,
FRM-1104,North,Small (<1 ha),2023-Q3,27,1,7,47.29,5.29,236.6,1,Treatment,66.91,5.38,377.4,19.62,5.0
FRM-1105,South,Small (<1 ha),2024-Q1,51,0,4,51.16,4.79,116.4,0,Control,54.05,4.89,140.1,2.89,
FRM-1106,North,Medium (1-3 ha),2023-Q1,34,0,4,161.42,5.54,330.9,0,Control,138.63,5.18,430.3,-22.79,
FRM-1107,Central,Medium (1-3 ha),2024-Q1,55,1,8,83.47,4.41,411.8,0,Control,98.1,4.24,478.7,14.63,
FRM-1108,Central,Small (<1 ha),2023-Q3,29,1,3,88.36,4.8,210.3,1,Treatment,97.75,4.75,276.6,9.39,6.0
FRM-1109,Central,Medium (1-3 ha),2024-Q1,36,0,8,48.55,4.48,327.6,0,Control,20.0,4.22,385.7,-28.55,
FRM-1110,North,Small (<1 ha),2023-Q3,25,1,4,116.49,6.74,116.4,1,Treatment,103.11,7.43,149.8,-13.38,3.0
FRM-1111,North,Medium (1-3 ha),2023-Q3,28,0,6,84.41,4.15,405.3,0,Control,137.29,4.3,390.3,52.88,
FRM-1112,South,Large (>3 ha),2023-Q3,53,0,5,160.24,5.13,467.2,1,Treatment,185.95,5.43,478.9,25.71,5.0
FRM-1113,North,Small (<1 ha),2024-Q1,44,0,6,62.53,3.25,188.9,1,Treatment,98.14,4.52,296.2,35.61,6.0
FRM-1114,Central,Medium (1-3 ha),2023-Q1,41,1,5,131.3,5.0,483.0,0,Control,207.92,4.07,645.5,76.62,
FRM-1115,South,Medium (1-3 ha),2023-Q3,51,1,5,105.73,2.13,366.5,0,Control,85.51,2.53,314.2,-20.22,
FRM-1116,North,Small (<1 ha),2024-Q3,56,1,3,87.93,4.86,309.6,0,Control,71.39,4.19,236.4,-16.54,
FRM-1117,South,Small (<1 ha),2023-Q1,27,0,3,130.55,6.15,235.8,0,Control,159.09,5.8,271.6,28.54,
FRM-1118,North,Large (>3 ha),2023-Q3,23,1,3,82.92,5.41,568.1,1,Treatment,33.0,6.24,573.4,-49.92,5.0
FRM-1119,Central,Small (<1 ha),2023-Q1,55,0,6,106.33,2.27,59.8,1,Treatment,122.69,2.02,226.5,16.36,5.0
FRM-1120,South,Small (<1 ha),2023-Q3,23,1,2,211.33,5.07,163.5,0,Control,258.57,5.3,87.6,47.24,
FRM-1121,North,Medium (1-3 ha),2023-Q3,56,0,4,174.07,7.0,104.8,0,Control,180.31,7.32,96.0,6.24,
FRM-1122,Central,Small (<1 ha),2024-Q3,48,0,7,145.79,4.86,179.7,0,Control,148.59,4.87,218.6,2.8,
FRM-1123,Central,Medium (1-3 ha),2023-Q3,34,0,8,71.89,4.86,370.7,0,Control,137.63,4.61,374.4,65.74,
FRM-1124,South,Small (<1 ha),2024-Q3,59,0,2,108.24,6.86,104.6,1,Treatment,132.81,7.88,236.5,24.57,5.0
FRM-1125,Central,Medium (1-3 ha),2024-Q3,29,1,5,160.54,6.23,362.1,1,Treatment,194.65,7.74,460.7,34.11,6.0
FRM-1126,North,Medium (1-3 ha),2023-Q1,58,1,5,116.66,5.66,410.9,0,Control,149.12,5.81,418.7,32.46,
FRM-1127,North,Medium (1-3 ha),2023-Q3,42,1,4,166.15,4.65,411.8,1,Treatment,164.82,5.2,494.6,-1.33,5.0
FRM-1128,Central,Small (<1 ha),2024-Q1,30,1,5,80.63,3.87,155.9,0,Control,104.75,3.87,165.0,24.12,
FRM-1129,South,Small (<1 ha),2024-Q1,53,1,6,112.57,3.61,256.7,1,Treatment,187.66,3.97,386.8,75.09,4.0
FRM-1130,North,Medium (1-3 ha),2023-Q1,30,0,6,106.63,2.22,374.1,1,Treatment,109.29,2.29,482.1,2.66,5.0
FRM-1131,North,Large (>3 ha),2023-Q1,40,1,3,159.2,4.39,595.8,0,Control,191.65,4.22,607.6,32.45,
FRM-1132,North,Small (<1 ha),2024-Q1,35,0,5,49.46,2.87,218.7,0,Control,79.93,3.21,206.1,30.47,
FRM-1133,Central,Small (<1 ha),2024-Q3,35,1,7,20.0,3.99,215.6,0,Control,20.0,4.38,261.3,0.0,
FRM-1134,Central,Small (<1 ha),2023-Q3,51,1,2,87.94,4.85,237.2,1,Treatment,126.23,5.23,352.9,38.29,4.0
FRM-1135,North,Small (<1 ha),2024-Q1,24,1,5,72.76,2.15,159.8,0,Control,142.26,2.06,75.1,69.5,
FRM-1136,South,Small (<1 ha),2023-Q3,40,1,3,111.6,2.72,243.1,1,Treatment,200.24,2.94,267.4,88.64,6.0
FRM-1137,South,Medium (1-3 ha),2023-Q3,36,0,7,209.75,6.85,350.7,0,Control,216.27,7.21,414.5,6.52,
FRM-1138,North,Medium (1-3 ha),2023-Q3,50,0,7,115.03,3.61,272.1,1,Treatment,90.79,4.39,272.7,-24.24,6.0
FRM-1139,North,Small (<1 ha),2023-Q3,43,1,8,45.72,6.08,189.5,1,Treatment,86.27,6.3,306.4,40.55,5.0
FRM-1140,North,Small (<1 ha),2023-Q3,39,0,6,55.57,4.75,50.0,0,Control,107.23,4.54,58.9,51.66,
FRM-1141,South,Large (>3 ha),2023-Q1,43,0,4,122.14,4.12,587.0,1,Treatment,110.14,4.31,568.9,-12.0,6.0
FRM-1142,North,Medium (1-3 ha),2023-Q3,42,1,4,61.36,5.51,335.9,1,Treatment,26.0,6.06,492.8,-35.36,3.0
FRM-1143,North,Small (<1 ha),2024-Q3,28,1,6,37.79,6.32,184.2,1,Treatment,86.62,8.14,212.5,48.83,5.0
FRM-1144,South,Medium (1-3 ha),2023-Q1,30,0,6,98.4,6.79,327.5,1,Treatment,123.01,7.85,416.6,24.61,5.0
FRM-1145,North,Large (>3 ha),2023-Q3,35,0,5,160.38,5.16,521.6,1,Treatment,179.71,4.22,624.6,19.33,6.0
FRM-1146,Central,Small (<1 ha),2024-Q3,29,1,5,117.45,3.23,97.7,0,Control,150.64,2.81,86.3,33.19,
FRM-1147,Central,Large (>3 ha),2023-Q1,57,0,6,109.23,5.58,573.0,0,Control,91.89,6.26,621.6,-17.34,
FRM-1148,North,Medium (1-3 ha),2024-Q3,64,0,8,110.37,6.2,205.7,1,Treatment,138.61,6.56,351.5,28.24,6.0
FRM-1149,Central,Medium (1-3 ha),2023-Q3,42,0,4,104.2,5.33,357.3,1,Treatment,107.31,6.19,345.4,3.11,5.0
FRM-1150,North,Small (<1 ha),2024-Q1,28,1,2,77.27,2.66,250.1,1,Treatment,75.42,4.24,386.4,-1.85,5.0
FRM-1151,Central,Small (<1 ha),2023-Q3,31,1,8,67.78,5.6,260.9,0,Control,45.24,6.08,260.6,-22.54,
FRM-1152,Central,Medium (1-3 ha),2023-Q1,35,0,4,86.47,2.18,247.3,0,Control,89.19,2.84,317.3,2.72,
FRM-1153,North,Medium (1-3 ha),2024-Q3,57,0,6,188.9,4.74,451.1,1,Treatment,237.32,5.3,420.8,48.42,5.0
FRM-1154,South,Small (<1 ha),2024-Q3,61,1,6,226.13,2.34,101.4,1,Treatment,288.27,2.21,276.6,62.14,5.0
FRM-1155,South,Small (<1 ha),2023-Q1,38,0,3,117.11,5.42,50.0,1,Treatment,152.19,7.41,165.7,35.08,6.0
FRM-1156,Central,Small (<1 ha),2023-Q1,33,0,6,63.06,2.34,140.7,1,Treatment,116.75,3.73,358.6,53.69,5.0
FRM-1157,Central,Small (<1 ha),2023-Q1,49,0,3,99.53,3.65,77.0,0,Control,85.44,3.57,50.0,-14.09,
FRM-1158,South,Small (<1 ha),2024-Q1,34,0,3,89.78,6.16,112.9,1,Treatment,69.07,6.47,135.4,-20.71,3.0
FRM-1159,South,Small (<1 ha),2024-Q1,29,0,2,49.37,2.07,206.3,0,Control,30.24,2.59,210.7,-19.13,
FRM-1160,South,Medium (1-3 ha),2023-Q3,60,0,4,202.19,2.44,283.5,1,Treatment,260.51,4.01,402.1,58.32,6.0
FRM-1161,Central,Small (<1 ha),2023-Q1,62,0,2,122.78,5.62,286.4,1,Treatment,130.31,6.42,402.6,7.53,4.0
FRM-1162,South,Large (>3 ha),2024-Q1,28,0,7,157.75,2.52,692.3,0,Control,102.37,3.29,665.8,-55.38,
FRM-1163,Central,Small (<1 ha),2023-Q3,49,1,7,115.56,3.73,136.7,1,Treatment,107.39,4.29,259.1,-8.17,4.0
FRM-1164,South,Small (<1 ha),2024-Q3,39,0,7,114.59,2.04,269.5,1,Treatment,220.87,2.8,378.7,106.28,6.0
FRM-1165,South,Large (>3 ha),2024-Q3,45,0,2,160.58,4.54,581.9,0,Control,171.12,4.54,545.7,10.54,
FRM-1166,Central,Small (<1 ha),2023-Q1,44,0,3,120.18,3.71,59.4,1,Treatment,218.36,3.43,208.1,98.18,5.0
FRM-1167,South,Small (<1 ha),2024-Q3,52,0,6,179.43,6.59,293.8,0,Control,136.77,6.66,242.1,-42.66,
FRM-1168,South,Medium (1-3 ha),2023-Q3,25,0,3,122.81,5.21,275.3,0,Control,172.86,3.95,359.4,50.05,
FRM-1169,Central,Small (<1 ha),2024-Q1,57,0,2,79.44,3.16,224.0,1,Treatment,219.96,3.58,468.3,140.52,4.0
FRM-1170,South,Medium (1-3 ha),2023-Q3,33,1,7,100.55,4.41,513.9,0,Control,121.47,4.39,542.7,20.92,
FRM-1171,Central,Large (>3 ha),2024-Q3,44,0,2,43.33,3.48,685.4,0,Control,20.0,2.73,694.3,-23.33,
FRM-1172,North,Small (<1 ha),2024-Q3,42,1,2,20.79,3.76,50.0,0,Control,20.0,3.51,130.8,-0.79,
FRM-1173,North,Small (<1 ha),2024-Q1,52,0,4,92.15,5.75,244.5,0,Control,123.59,4.94,134.7,31.44,
FRM-1174,Central,Small (<1 ha),2023-Q1,33,0,7,139.88,6.37,68.6,1,Treatment,159.76,7.1,191.8,19.88,5.0
FRM-1175,North,Small (<1 ha),2023-Q3,62,1,8,56.12,4.14,155.3,0,Control,60.91,4.22,214.9,4.79,
FRM-1176,Central,Large (>3 ha),2023-Q3,36,1,2,155.14,3.57,636.5,0,Control,106.83,4.28,492.0,-48.31,
FRM-1177,South,Small (<1 ha),2024-Q3,56,1,8,163.91,6.3,148.6,1,Treatment,179.95,6.5,235.0,16.04,5.0
FRM-1178,Central,Medium (1-3 ha),2024-Q1,23,1,5,99.19,2.33,570.0,0,Control,59.08,3.37,557.4,-40.11,
FRM-1179,South,Small (<1 ha),2023-Q3,38,0,3,114.16,4.77,50.0,1,Treatment,119.47,5.95,107.8,5.31,4.0
FRM-1180,Central,Medium (1-3 ha),2023-Q3,29,0,8,117.62,3.15,252.0,0,Control,104.6,1.98,332.5,-13.02,
FRM-1181,North,Medium (1-3 ha),2023-Q3,43,0,4,131.9,5.7,314.3,0,Control,210.21,5.93,342.3,78.31,
FRM-1182,North,Medium (1-3 ha),2023-Q3,57,0,5,78.45,5.44,236.2,0,Control,74.03,5.0,257.9,-4.42,
FRM-1183,North,Small (<1 ha),2024-Q1,41,0,2,69.58,6.73,246.5,1,Treatment,124.63,8.18,394.3,55.05,6.0
FRM-1184,North,Medium (1-3 ha),2023-Q3,46,0,8,134.16,5.75,408.9,0,Control,125.26,5.37,412.2,-8.9,
FRM-1185,North,Small (<1 ha),2023-Q3,62,1,7,114.7,5.04,120.9,0,Control,149.43,4.44,80.4,34.73,
FRM-1186,North,Small (<1 ha),2024-Q1,40,1,3,77.58,6.86,167.4,0,Control,39.64,7.49,145.4,-37.94,
FRM-1187,Central,Small (<1 ha),2024-Q3,40,0,5,144.57,5.92,230.9,1,Treatment,139.45,6.53,385.9,-5.12,6.0
FRM-1188,South,Large (>3 ha),2024-Q1,39,0,5,141.53,5.94,593.0,1,Treatment,139.18,7.57,643.8,-2.35,6.0
FRM-1189,North,Large (>3 ha),2023-Q3,59,0,6,134.65,4.67,615.9,1,Treatment,127.96,4.97,674.0,-6.69,6.0
FRM-1190,South,Medium (1-3 ha),2023-Q1,34,0,7,81.38,2.75,277.2,0,Control,74.75,1.93,271.2,-6.63,
FRM-1191,North,Large (>3 ha),2023-Q3,23,0,2,91.71,4.17,744.3,0,Control,67.91,4.07,777.4,-23.8,
FRM-1192,North,Small (<1 ha),2023-Q3,43,1,7,101.13,6.81,225.5,0,Control,137.81,6.92,281.1,36.68,
FRM-1193,Central,Small (<1 ha),2024-Q1,43,1,6,67.51,4.7,146.9,0,Control,24.92,3.92,110.8,-42.59,
FRM-1194,Central,Medium (1-3 ha),2023-Q3,49,0,6,103.95,4.97,281.5,1,Treatment,102.47,6.32,255.7,-1.48,6.0
FRM-1195,Central,Small (<1 ha),2024-Q3,22,1,2,48.46,2.03,50.0,0,Control,103.05,2.93,88.2,54.59,
FRM-1196,North,Small (<1 ha),2024-Q1,44,0,3,192.1,4.53,238.5,1,Treatment,170.93,5.21,378.6,-21.17,4.0
FRM-1197,North,Medium (1-3 ha),2023-Q3,45,1,6,111.2,3.07,307.1,1,Treatment,106.58,4.34,381.6,-4.62,5.0
FRM-1198,South,Small (<1 ha),2023-Q3,46,1,4,68.49,6.62,219.6,0,Control,20.0,6.52,238.6,-48.49,
FRM-1199,North,Small (<1 ha),2023-Q1,44,1,6,112.68,3.15,144.4,1,Treatment,142.81,3.02,226.0,30.13,4.0
FRM-1200,North,Small (<1 ha),2024-Q3,61,0,5,100.88,2.95,223.7,1,Treatment,128.73,3.88,256.3,27.85,6.0
